MicroStrategy Poland Sp. z o.o.	334
QUIOSQUE	334
VOTUM S.A.	334
Compensa Towarzystwo Ubezpieczeń S.A. Vienna Insurance Group	332
GO TRANS GMBH SP Z O O	332
Amlux	331
IBM GSDC Polska	331
Totalizator Sportowy	331
EPCM Executive Search	330
Polsko-Niemiecka Izba Przemysłowo-Handlowa	330
Vetoquinol Biowet	330
BSG	328
FORUM MEDIA POLSKA Sp. z o.o.	328
Agro-Perfect Sp. z o.o. Sp.K.	327
IT LeasingTeam	327
Lilou Sp. z o.o.	327
Autoneum Poland	326
Netto Sp. z o.o.	326
Playada Spółka z o.o.	326
UPS	326
Bemo Motors	325
FT Logistics sp z o. o.	325
LOréal	325
Meble Black Red White Sp. z o.o.	324
Media Markt Polska Sp. z o.o.	324
Oświecony	324
Acxiom Global Service Center Polska sp. z o. o	323
EOS KSI Polska Sp. z o. o.	323
HOOP Polska Sp. z o.o.	322
Maszoński  Logistic Sp. z o.o. Sp. k.	321
BRUK-BET	319
Lufthansa Systems Poland Sp. z.o.o.	319
OEX Cursor S.A.	319
BURGER KING POLAND	317
ABC Data S.A.	316
AmRest Coffee Sp. z o.o.	316
BARRY CALLEBAUT	316
ECOLAB Sp. z o.o.	316
Cargill Poland Sp. z o.o.	315
EGGER	315
UND - HAIR	315
Columbus Energy S.A.	314
Eurocent S.A.	314
Euroclear Bank Oddział w Polsce	314
Henkel Polska	314
EDMAR	313
Manpower Poznań - Głogowska	313
Ruukki Polska Sp. z o.o.	313
Agrolok Sp. z o.o.	312
Cortizo Sp. z o. o.	312
Eurofinance	312
NUTRICIA Zakłady Produkcyjne Sp. z o.o.	312
Krajowy Rejestr Długów BIG S.A.	311
Polfarmex S.A. 	311
TEMPUS A AGENCJA DORADZTWA PERSONALNEGO I PRACY CZASOWEJ	311
Target BPO Sp. z.o.o.	311
ASSIDUUS CONSULTING SP Z O O 	310
DTS Transport Sp. z o.o.	310
Eurovia Polska S.A.	310
Luxoft Poland sp. z o.o.	309
C.H.Robinson	308
Infolet Sp. z o.o.	308
ULTIMO S.A.	308
AWBUD Design  Build	307
Decora S.A.  	307
PATRON SERVICE SP. Z O.O. 	307
PM Group Polska Sp. z o.o.  	307
Dentsu Aegis Network Polska	306
VG Polska Sp. z o.o.	306
GetBack S.A.	305
Atos IT Solutions and Services Sp. z o.o.	304
Integra Consulting Poland 	304
Siemens Healthcare	304
ThyssenKrupp Energostal S.A.	304
Franklin Templeton Investments Poland Sp. z o.o.	303
HR NAVIGATOR	303
Kreatywka Sp. z o.o.	303
Randstad Polska (Oddział Warszawa Praga)	303
SANTE A.Kowalski Sp.j.	303
„Option One” spółka z Ograniczoną Odpowiedzialnością Spółka Komandytowa	303
Amway Business Centre Europe	302
MakoLab SA	302
Pfizer 	302
Spółdzielnia Usługowa VIG Ekspert, Vienna Insurance Group	302
zooplus Polska Sp. z o.o.	302
EXATEL	301
FlexLink Systems 	301
KARMAR S.A.	301
Open Brokers S.A.	301
CIGNO Consulting Sp. z o.o.	300
Johnson  Johnson Poland	299
OLIMP LABORATORIES Sp. z o.o.	299
Pfeifer  Langen Polska	298
ASAJ Sp. z o.o.	297
Jobxion Poland sp. z o.o.	297
Parker Hannifin ESSC Sp. z o.o.	297
Royal Collection 	297
UNION TRANSPORT	297
ZOETIS POLSKA SP. Z O.O.	297
Zibi S.A.	297
A2B-online Polska Sp. z o.o.	296
Alfred Talke 	296
Freedom Nieruchomości	296
KK Selekt	296
Kolprem Sp. z o.o.	296
Mokate Sp. z o.o.	296
Neckermann Podróże	296
Orienta Polska	296
Geers Akustyka Słuchu Sp. z o.o.	295
Multiserwis Sp. z o.o.	295
Narodowe Centrum Badań i Rozwoju	295
RANBAXY (Poland) Sp. z o.o.	295
Vigget Sp.z o.o. s.k.	295
eSmokingWorld (CHIC spółka z ograniczoną odpowiedzialnością spółka komandytowa)	295
ASM SALES FORCE AGENCY	294
ASSA ABLOY Mercor Doors sp. z o.o.	294
Zone IT Sp. z o.o.	294
Budros	293
Jobs Plus	293
Neckermann Polska	293
Arvato CRM Solutions	292
Comperia.pl S.A.	292
Gdańskie Przedsiębiorstwo Energetyki Cieplnej Sp. z o.o.	292
WIPRO IT SERVICES POLAND Sp. z o.o. 	292
Flügger Sp. z o.o	291
IQVIA	291
ZnanyLekarz Sp. z o.o.	291
AIUT Sp. z o.o.	290
Iglotech Sp. z o.o	290
CTER Sp. z o.o.	289
KMD Poland Sp. z o.o.	289
B.P.O. Poland 	288
Investa Sp. z o.o.	288
Viatec Sp. z o.o.	288
 IFA POWERTRAIN POLSKA SP. Z O.O.	287
Kronospan	287
PGS Software S.A.	287
Atlas Copco Polska Sp. z o.o.  	286
GTI Sp. z o.o.  	286
Grupa Rawlplug	286
Idea Getin Leasing S.A.	286
OPONEO.PL S.A.	286
Pentacomp	286
My Travel Sp. z o.o.	285
Trakcja PRKiI S.A.	285
AAA AUTO	284
GRUPA KAN	284
Gedeon Richter Marketing Polska Sp. z o.o.	284
Gemalto Sp. z o.o.	284
Hutchinson Poland Sp. z o.o. - Zakład Łódź 1	284
MAG-KRAK A. i R. Pluta Sp. Jawna	284
SoftServe	284
LSI Software S.A.	283
Przedsiębiorstwo Przewozu Towarów PKS Gdańsk-Oliwa S.A.	283
ŚNIEŻKA S.A.	283
CHIC Spółka z ograniczoną odpowiedzialnością  Spółka komandytowa	282
Manpower Warszawa - Puławska	282
Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji w m.st. Warszawie S.A.	282
GROUPON SHARED SERVICES POLAND SP. z o. o.	281
Grand Cru S.A. - dobrewina.pl	281
Kancelaria Prawna – Inkaso WEC SA	281
Libet S.A.	281
MerService Sp. z o.o. 	281
TELIT Management 	281
The Swatch Group (Polska) Sp. z o.o.	281
Hydropure Polska Sp. z o.o.	280
CEDC International	279
Marie Brizard Wine  Spirits Polska Sp. z o.o.	279
Polmlek Sp. z o.o.	279
Saturn Planet Sp. z o.o.	279
Home Global 	278
MR JOB Agencja Pracy Tymczasowej	278
Riwal Poland Sp. z o.o.	278
Black Red White S.A.	277
DLM Sp. z o.o.	277
Draexlmaier	277
Eden Springs 	277
Exorigo - Upos sp.z o.o.	277
Metro Services PL	277
NORDEA Bank Abp SA Oddział w Polsce	277
Unilever	277
EnergoGas Sp. z o.o.	276
PGNiG Obrót Detaliczny sp. z o.o.	276
ENEA S.A.	275
Ringier Axel Springer Polska Sp. z o.o.	275
InterRisk Towarzystwo Ubezpieczeń Spółka Akcyjna Vienna Insurance Group	274
Schindler Polska Sp. z o.o.	274
CONNECTIS	273
ROSINSKI PACKAGING	273
OLIVER WYMAN Sp. z o.o.	272
IKEA Business Service Center Sp. Z o.o.  	271
TU EUROPA SA	271
Wyborowa Pernod Ricard	271
Fresh Logistics Polska Sp. z o.o.	270
Jones Lang LaSalle Group Services Sp. z o.o.	270
Kredyt Inkaso S.A.	270
Herbapol Lublin S.A.	269
Wipasz S.A.	269
itelligence sp. z o.o.	269
BPO Poland	268
Can - Pack Group	268
Krajowe Centrum Pracy	268
Leroy Merlin Polska Sp.z o.o.	268
ACCORD HEALTHCARE POLSKA SP. Z O. O.	267
AXA Życie Towarzystwo Ubezpieczeń SA	267
Centrum Nauki i Biznesu ŻAK Sp. z o.o.	267
Colours Factory Sp. z o.o.	266
EUROTEL S.A.	266
IBM Polska	266
Kolporter spółka z ograniczoną odpowiedzialnością spółka komandytowa w Kielcach 	266
RYWAL-RHC Sp. z o.o. 	266
Tate  Lyle Global Shared Services Sp. z o.o.	266
BASF Polska Sp. z o.o.	265
GfK Polonia Sp. z o. o. 	265
UTC Fire  Security	265
Jantoń S.A. Sp.K.	264
Ecolab Services Poland sp. z o.o.	263
Domański Zakrzewski Palinka sp. k.	262
Geoplan Spółka z o.o.	262
PEKAES Sp. z o.o.	262
Polcode Sp. z o.o. 	262
W.KRUK S.A.	262
4Life Direct Sp. z o.o.	261
Gold Finance Sp. z o.o.	261
KINGUIN POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ	261
Samsung Poland RD Institute	261
Grupa Kapitałowa Inter Cars	260
KANCELARIA PRAWNO MEDYCZNA LEGEARTIS	260
Manpower 	260
Perfumeria Refan	260
Synthos SA	260
EDIPRESSE POLSKA S.A.	259
EcoWipes	259
Mabion S.A.	259
Randstad Polska (Oddział Lublin)	259
Agora SA	258
Dom Finansowy QS S.A.	258
Hoist Polska Sp. z o.o. 	258
RB Trans Service Bis	258
Silvan Regional Franchise Sp. z o.o. SKA	258
Teva Pharmaceuticals Polska Sp. z.o.o	258
AXA ŻYCIE TU S.A	257
Circle K Polska Sp. z o.o.	257
RSM Poland	257
Randstad Polska (Oddział Gliwice)	257
Sygma Bank 	257
IAT Polska sp. z o.o.	256
INPROGRESS Sp. z o.o.	256
MGR Integration Solutions Polska Sp. z o.o.	256
Polskie Doradztwo Energetyczne Sp. z o.o.	256
SONOCO POLAND PACKAGING SERVICES SP. Z O.O.	256
Jobfinder Ewelina Hordyniec	255
Versum sp. z o.o.	255
CLAR SYSTEM	253
DTH Selection 	253
DeLaval Operations Sp. z o.o.	253
Grupa TZMO	253
HomeCenter.pl Marcin Cwajna	253
PGNiG SA	253
Huawei Polska Sp. z o.o.	252
Amway Business Services Center	251
INDITEX	251
KS Service sp. z o.o.	251
Logwin Air,Ocean Poland Sp. z o.o.	251
North Food Polska S.A.	251
Celsa „Huta Ostrowiec” Sp. z o. o.	250
Plichta	250
SITEL Polska	250
WSiP	250
Fenix Poland	249
PTI Sp. z o.o.	249
FTS Sp. z o.o.	248
Grupa Kapitałowa Specjał	248
Kuracjusz	248
Sima Consulting Sp. z o.o.	248
Angelini Pharma Polska Sp. z o.o	247
Impel Cash Solutions Sp. z o.o.	247
KRM (Poland) Sp. z o.o.	247
Profitroom Sp. z o.o.	247
BITUM LOGISTIC SP. Z O. O. 	246
Cerrad Sp. z o.o.	246
Infakt Sp. z o.o. 	246
TAURON Obsługa Klienta sp. z o.o.	246
Indykpol S.A.	245
LG Chem Wrocław Energy Sp. z o.o.	245
Firma testowa PD	244
Hutchinson Poland Sp. z o.o. - Zakład Łódź 2	244
Klimat Solec Sp. z o.o.	244
Oleofarm sp. z o. o.	244
PKP CARGO S.A.	244
Santander Leasing S.A.	244
Sfinks Polska SA	244
Businessface Sp. z o.o.	243
Grupa ENERIS	243
HOMAG	243
Integrum Management	243
Moje Bambino Sp. z o.o. Sp.k.	243
x-kom sp. z o.o. 	243
CBRE Sp. z o.o.	242
DB Cargo Polska S.A.	242
Narodowy Bank Polski	242
SELENA FM S.A.	242
Solidex S.A.	242
Boehringer Ingelheim Sp. z o.o.	241
CUSHMAN  WAKEFIELD 	241
DASTAN	241
International Paper Kwidzyn 	241
Noble Securities S.A.	241
Polo Polska Sp. z o.o.	241
TIKKURILA POLSKA	241
GRUPA INTERIA.PL Sp. z o.o.sp.k.	240
INVESTOR NIERUCHOMOŚCI	240
Lear Corporation Poland II Sp. z o.o. Oddział Legnica	240
Manpower Bydgoszcz - Gdańska	240
Vistra Corporate Services Sp. z o.o.	240
Dax Cosmetics Sp. z o.o.	239
Egis Polska	239
Grant Thornton Frąckowiak	239
Manpower Gliwice – Wrocławska	239
Nordglass Sp. z o.o.	239
Osadkowski SA	239
CeresRecruitment Polska	238
Harvard Business Review Polska \ ICAN	238
Laboratorium Kosmetyczne Dr Irena Eris	238
DOSPEL Sp. z o.o.	237
GE Healthcare	237
Loyalty Partner Polska Sp. z o.o. (PAYBACK)	237
PRONAR Sp. z o.o.	237
GOMEZ	236
NIVEA Polska Sp. z o.o.	236
Asco Numatics Spółka z ograniczoną odpowiedzialnością 	235
Calan Human Capital Sp. Z o.o.	235
Manpower Grodzisk - Żyrardowska	235
Wirtualna Polska Media S.A.	235
Electrolux Poland Sp. z o.o. Oddział Oława	234
Europ Assistance Polska	234
Fiege Sp. z o.o. 	234
Levi Strauss Poland Sp. z o.o.	234
Viacom (dawniej MTV Networks Polska )	234
Aluprof SA	233
Calzedonia	233
Minol ZENNER Sp. z o.o.	233
Multimedia Polska S.A.	233
PolSource S.A.	233
TomTom	233
e-point SA	233
eWork Group	233
 ECB Polska Sp. z o.o. 	232
EKOPLON	232
Euro Finance	232
Flotman Sp. z o.o.	232
INDEPRO - Polska	232
INDEPRO NIERUCHOMOŚCI	232
ISCM Sp. z o.o.	232
LUMEN Polska Sp. z o.o.	232
MDDP Outsourcing	232
OTTO Work Force Polska Sp. z o.o.	232
Axell Employment	231
FAMUR S.A.	231
HDS Polska	231
UL International Polska Sp. z o.o. 	231
WIŚNIOWSKI spółka z ograniczoną odpowiedzialnością spółka komandytowo-akcyjna 	231
EVER CLEANING SP Z O O	230
Grupa Saatchi  Saatchi Poland  (Saatchi  Saatchi Poland \ Interactive Solutions)	230
SUEZ Polska Sp. z o.o.	230
FIS Technology Services Poland Sp. z o.o.	229
Media System sp. z o.o.	229
Delphi Poland S.A. Blonie Operations	228
InPost S.A.	228
KIK Textil Sp. z o.o.	228
PROMAG S.A. - rozwiązania intralogistyczne 	228
Sarantis Polska S.A.	228
Żywiec Zdrój	228
Budimex S.A. Biuro Rynku Niemieckiego	227
FoodCare Sp. z o.o.	227
Lean Enterprise Institute Polska Sp. z o.o.	227
LeasingTeam Sp. z o.o. 	227
WEGA A SP. Z O.O.	227
BCC	226
Grupa Żywiec 	226
Hellmann Worldwide Logistics Polska sp. z o.o. sp.k	226
J.P. Morgan Poland Services sp. z o.o.	226
SMARTASSISTANT	226
Simple Work Group Sp. z o.o.	226
ZT Kruszwica S.A.	226
Zurich Insurance	226
Agencja Zatrudnienia Bestenwest Work Sp. z o.o	225
ELECTROSYNC	225
MAHLE Behr Ostrów Wielkopolski Sp.z.o.o.	225
Militaria.pl	225
REN	225
Randstad Polska (Oddział Toruń)	225
Roto Okna Dachowe Sp. z o.o.	225
TEVA	225
Takko Fashion Polska	225
Grupa Topex  	224
INFINE Sp. z o.o. Sp. k.	224
PARTNER S.A.	224
Polskie Sieci Elektroenergetyczne S.A.	224
Pratt  Whitney	224
Przedsiębiorstwo Handlowo-Usługowe Technomex Sp. z o.o. 	224
GASPOL S.A.	223
INELO	223
Krones Sp. z o.o.	223
TOI TOI Polska Sp. z o.o.	223
Aon Polska Sp. z o.o.	222
Football Academy Sp. z o.o.	222
Hitachi	222
KRAVTER SP Z O O	222
Pantos Logistics  Poland Sp. z o.o.  	222
BERTSCHI POLAND SP. Z O.O.	221
Chep Polska Sp. z o.o.	221
Cross Poland Sp z o.o.	221
DHL Supply Chain	221
ELFEKO S.A.	221
ImpactJob	221
HM Logistics	220
McFIT Polska Sp. z o.o.	220
X-Trade Brokers Dom Maklerski S.A.	220
BURY Sp. z o.o.	219
Clarena Sp. z o.o. Sp.k.	219
Jabil Circuit Poland	219
Alstom Konstal S.A.	218
EL-TRANS S.A.	218
Grupa Amica	218
Korporacja Budowlana DORACO Sp. z o.o.	218
PHU El-Trans. Elżbieta Sierocka	218
PKO Ubezpieczenia	218
Sep Peeters Polska Sp. z o.o.	218
Wojas Trade Sp. z o.o.	218
eFaktor S.A. 	218
Allcomp Polska sp. z o.o.	217
Ciech S.A.	217
DataArt	217
J-LABS sp. z o.o.	217
Research  Engineering Center (REC) Sp. z o.o. 	217
Schiever Polska Sp z o.o.	217
Tenneco Automotive Polska Sp. z o.o. (Rybnik)	217
WAGO ELWAG Sp. z o.o.	217
Wittchen S.A.	217
m-PLAY	217
Asseco Business Solutions S.A. 	216
Gatta	216
Krajowy Rejestr Długów 	216
Varroc Lighting Systems	216
ZPR Media Spółka Akcyjna	216
ATENA Usługi Informatyczne i Finansowe S.A.	215
Anwim S.A.	215
Concordia Polska	215
BRAND DISTRIBUTION GROUP	214
Piekarnia Galicyjska Sp. z o.o.	214
Sopro Polska	214
Citronex I Sp. z o.o.	213
DAGMA Sp. z o. o. 	213
Open Brokers	213
Tuplex Sp. z o.o.	213
ZARYS International Group Sp. z o.o. Sp.k.	213
CodeTwo	212
MAHLE Polska Sp. z o.o.	212
NATURHOUSE Sp. z o.o.	212
Otis Sp. z o.o.	212
Sellpro Sp. z o.o.	212
TVN S.A.	212
VWR International Sp. z o.o.	212
AIC S.A.	211
Ds Smith Polska Sp. z o.o.	211
Electronic Control Systems S.A.	211
McDonalds Polska Sp. z o.o.	211
Wavin Polska 	211
3shape Poland Sp. z o.o.	210
Anonymous advertisement	210
GOODRICH AEROSPACE POLAND SP. Z O.O.	210
GROW UP Polska Sp. z o.o.	210
Hewlett – Packard Polska	210
MADEJ WRÓBEL SP. Z O.O.	210
PaySquare SE  Oddział w Polsce	210
Insert S.A.	209
LCC NETWORKS POLAND SP Z O O	209
PROAMA	209
VAN CARGO S.A.	209
Energia dla firm S.A.	208
FRISTA	208
Golden Rose Sp. z o. o.	208
HR Global Group Sp. z o.o.	208
Hendi Polska sp. z o.o.	208
Lear Corporation Poland II Sp. z o.o.	208
Nesperta Sp. z o.o.	208
Saller Groupe	208
Sarens Polska sp. zo.o.	208
TIM S.A.	208
UNIT4 Polska Sp. z o.o.	208
ARforce	207
AdPilot	207
Automotive Lighting Polska	207
Barel Poland Sp. z o.o	207
GTV Poland	207
Generali 	207
TALEX S.A.	207
Clinico Medical Sp. z o.o.	206
Concare Sp. z o.o.	206
Divante Sp. z o.o.	206
I4-mobile dealer PLAY	206
INSUR INVEST SP. Z O.O.	206
Action S.A.	205
CFW Financial Recruitment Specialists	205
CONSORFRUT POLSKA Sp. z o.o. 	205
DGS Business Services Sp. z o.o.	205
HEXELINE SP Z O O SPÓŁKA KOMANDYTOWA	205
MBC Sp. z o.o.	205
Notus Finanse S.A.	205
Pierre Fabre Dermo-Cosmetique Polska Sp. z o.o.	205
Rolls-Royce Poland Sp. z o.o.	205
UNITY-T Sp. z o. o.	205
ATAL S.A.	204
DWS DRAEXLMAIER	204
ENEA Operator	204
Ebexo	204
Harvey Nash Technology Sp. z o.o.	204
HireRight Poland Sp. z o.o.	204
K-EX Sp. z o.o	204
NORD FARM Sp. z o. o.	204
Nordkalk Sp. z o.o.	204
PayUp Polska S.A.	204
STILL Polska Sp. z o.o.	204
Sciendo	204
AMBRA S.A.	203
Fabryka Formy S.A.	203
LOTTE Wedel	203
NIDEC MOTORS  ACTUATORS	203
Uroda Polska Sp. z o. o. 	203
Valeo Electric and Electronic Systems Zakład Produkcji i Regeneracji Systemów Napędowych, Czechowice	203
ADVASERV	202
AMG.net S.A.	202
Echo Investment S.A.	202
Grupa Kęty SA	202
HURTAP S.A.	202
NEWU Sp. z o.o.	202
Nest Bank S.A.	202
PTAK SA.	202
SEKA S.A. 	202
Timken Polska Sp. z o.o.	202
Wielton SA	202
Agencja Pracy Vector	201
Fraikin Polska sp. z o.o.	201
Infinite Sp. z o.o.	201
MARWIT Sp. z o.o.	201
NEW LOOK POLAND Sp. z o. o. 	201
Nordhaus Sp. z o.o.	201
REMBOR GENERAL Sp. z o.o. Sp. k.	201
Wolters Kluwer S.A.	201
DALLMAYR VENDING  OFFICE Sp. z o.o.  Spółka komandytowa	200
DlaSpania Sp. z o.o.	200
Domowa Apteczka Sp. z o.o.	200
Grupa Goldenmark	200
Lex Fortis Sp. z o.o.	200
Megaron S.A.	200
Swarovski Global Business Services	200
ATEM-Polska Sp. z o.o.	199
Casus FINANSE S.A.	199
DOT2DOT S.A.	199
GP People	199
Homla Sp. z o.o. 	199
La Lorraine Polska sp.z o.o.	199
Ośrodek Przetwarzania Informacji – Państwowy Instytut Badawczy	199
Promod Polska Sp. z o.o.	199
Selena SA	199
XL Energy Marketing Sp. z o.o.	199
AAT HOLDING S.A. 	198
Bertani Poland Sp. z o.o.	198
Core Services Sp. z o.o.	198
DRESSLER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ DUBLIN SPÓŁKA KOMANDYTOWO - AKCYJNA	198
Kompensja Sp. z o.o.	198
Meble-Black Red White Sp. z o.o	198
Sherpa International Force Sp. z o.o. 	198
Aldi Sp. z o.o.	197
Autorobotics Sp. z o.o.	197
Celon Pharma S.A.	197
Flint Group Polska sp. z o.o.	197
GS SYSTEM	197
MetLife	197
QLS Quality Logistics Service Sp. z  o. o.	197
WILSONS NIERUCHOMOSCI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOSCIĄ	197
Dressler Dublin Spółka z ograniczoną odpowiedzialnością, właściciel sieci Księgarnie Świat Książki	196
FairWind Sp. z o.o.	196
LGBS Polska Sp. z o.o	196
Mensys Polska Sp. z o.o.     	196
Progress Active sp. z o.o.	196
REX-BUD Budownictwo Spółka z ograniczoną odpowiedzialnością S.K.A.  	196
Relyon Recruitment	196
XL CATLIN	196
ATSI S.A.	195
Devire 	195
Metaal Flex Poland Sp z. o.o.	195
PPF Hasco-Lek SA	195
Polska Agencja Żeglugi Powietrznej	195
SOKOŁÓW S. A.	195
Solwit S.A.	195
mateco	195
Ailleron	194
Cavatina GW Sp. z o.o. 	194
Groupon Poland sp. z o. o.	194
Grupa Mieszko	194
Kan Sp. z o.o.	194
ACCENTURE OPERATIONS Sp. z o.o.	193
AMAZON FULFILLMENT POLAND SP. Z O. O.	193
Hutchinson Poland Sp. z o.o. - Zakład w Bielsku Białej	193
LISNER Sp. z o.o.	193
McKinsey Knowledge Center Poland Sp. z o.o.	193
Orbium	193
Pierre Fabre Médicament Polska Sp. z o.o.	193
Polymus Sp. z o.o.	193
Streamsoft	193
TAURON Polska Energia Spółka Akcyjna	193
ALTEN Polska	192
BorgWarner Poland Sp. z o.o.	192
Ceri International 	192
DGP Dozorbud Grupa Polska Sp. z o.o.	192
Dicoria Group	192
EUCO	192
Förch-Polska	192
Grupa City Service Polska	192
Grupa Unity	192
Lohnsteuer Hilfe- Polonia e.V.	192
OBJECT3 sp. z o.o. sp. k.	192
Szachownica	192
BARTEX - BARTOL SP. z o.o. sp. k.	191
ELTEL Networks Telecom Sp. z o.o.	191
Frito Lay Poland	191
Intersport Polska S.A.	191
MyBenefit Sp. z o.o. 	191
Smurfit Kappa Polska	191
brightONE Sp. z o.o.	191
AWEX Sp. z o.o. Sp. K.	190
AXA Polska S.A.	190
Bombardier Transportation (ZWUS) Polska Sp. z o.o.	190
ECOL-UNICON Sp. z o.o. 	190
HomeYou	190
Impel Tech Solutions Sp. z o.o.	190
Leasing Polski Sp. z o.o.	190
Polski Koncern Energetyczny S.A.	190
Soletanche Polska Sp. z o.o.	190
Tebodin Poland Sp. z o.o.	190
Towarzystwo Ubezpieczeń na Życie Cardif Polska S.A.	190
Tumieszkamy	190
Woodward Poland Sp. z o.o.      	190
iCredit Sp. z o.o. 	190
AUXILIA S.A.	189
Astaldi -Oddział w Polsce	189
Deloitte CE BSC Rzeszów	189
Grupa TUI w Polsce	189
Intimissimi	189
LG INNOTEK POLAND Sp. z o.o.	189
MODIS POLSKA	189
Promedica Care Sp. z o.o.	189
SIG Sp. z o.o.	189
Żabka Polska S.A.	189
AP Edukacja Sp. z o.o.	188
APPLY POLAND	188
Diagnosis S.A.	188
FARMACEUTYCZNA SPÓŁDZIELNIA PRACY „GALENA”	188
FIRST DATA POLSKA S.A.	188
I-Systems Sp. z o.o.	188
JCommerce Sp. z o. o.	188
Kronospan Szczecinek Sp. z o.o.	188
PZ Cormay S.A.	188
 Dansk Supermarked SSC 	187
Agrosimex Sp.z o.o.	187
Akamai Technologies 	187
Claires  Poland Sp z o.o.	187
Eurozet Sp. z o.o.	187
GENERAL PROPERTY SP. Z O.O.	187
Grupa Geis	187
HENRY KRUSE Sp. z o.o. 	187
Interhandler Sp. z o.o.	187
Leader School Nowoczesne Metody Nauczania	187
Lowcosttravelgroup LTD	187
PF Logo Express Sp. z o.o.	187
PRO.MED.PL Sp. z o.o.	187
Raben Management Services 	187
Sapa Aluminium Sp. z o.o.	187
neoBANK	187
ABPLANALP SP. Z O.O.	186
CRYSTAL Sp. z o.o.	186
HOTELE DIAMENT S.A.	186
Kroll Ontrack sp. z o.o.	186
New Wave International Cargo Sp. z o.o. Sp. K	186
Polski Prąd S.A.	186
DCG S.A.	185
Fideltronik Poland Sp. z o.o.	185
HHW HOMMEL HERCULES PL SP. Z O.O.	185
Hermes Sp.j.	185
Kemira	185
MIRBUD S.A.	185
PZU SA	185
Pauloadriani	185
Promore.pl	185
Prudential Polska Sp. z o.o.	185
WIKA Polska spółka z ograniczoną odpowiedzialnością sp. k.	185
thyssenkrupp Group Services Gdańsk	185
KAR-TEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ Sp. K.	184
Kronospan BS	184
MERCK BUSINESS SOLUTIONS EUROPE	184
Alma S.A.	183
Bank BGŻ BNP Paribas S.A. 	183
DSV Solutions	183
Develey Polska Sp. z o.o.	183
Lacroix Electronics Sp. z o.o.	183
PESA Bydgoszcz SA	183
Professional HR	183
AECOM Polska Sp. z o.o.	182
AmRest Sp. z o. o.	182
Centrum Bankowości Bezpośredniej Sp. z o.o.	182
Diverse CG spółka z ograniczoną odpowiedzialnością sp.k.	182
Firma DKS sp. z o.o.	182
Human Solutions	182
IDES Consultants Polska	182
Komputronik Biznes Sp. z o.o.	182
Nestle Waters Polska S.A. Oddział Dar Natury w Warszawie	182
AirHelp Poland Sp. z o.o.	181
ETO MAGNETIC Sp. z o.o.	181
Freightliner	181
Grupa Zdunek	181
JOART	181
Mercedes-Benz Manufacturing Poland Sp. z o.o.	181
Transcom Worldwide Poland Sp. z o.o.	181
ZAMEL spółka z o.o.	181
Agrii	180
Aiton Caldwell S.A.	180
Exide Technologies S.A	180
GRUPA KOTRAK 	180
Manpower Gorzów Wielkopolski – Łokietka	180
Nagel Polska Sp. z o.o.	180
RAMSAT S.A.	180
SMP Poland Sp. z o.o.	180
Sapiens Software Solutions Poland	180
Sescom S.A.	180
Stefanini Poland	180
Havi Logistics Sp. z o.o.	179
PORTA KMI POLAND	179
Partner Finanse	179
Randstad Polska (Oddział Tychy)	179
Coface Poland Credit Management Services Sp. z o.o.	178
Personnel College Doradztwo Personalne	178
Raben Management Services Sp. z o.o.	178
Administration Personnel  Services Sp. z o.o.	177
Allegro	177
Bayer Service Center Gdańsk	177
CFE Polska Sp. z o.o.	177
CLIMBEX S. A.	177
Engineering Design Center 	177
Lidl Sklepy Spożywcze Sp. z o.o.	177
MIĘDZYBRODZKIE MAKARONY DYBAŁ SPÓŁKA JAWNA	177
Rhenus Logistics	177
TK Maxx	177
Media Saturn Holding Polska	176
Next Technology Professionals Sp. z o.o	176
Pośrednictwo Finansowe Kredyty-Chwilówki Sp. z o.o.	176
Przedsiębiorstwo Usługowo Handlowe Chemirol Sp. z o.o.	176
SM PROGRES 2 Sp.zo.o.	176
ST Services Polska Sp. z o.o.	176
Teva Pharmaceuticals Polska Sp. z o.o.	176
Aereco Wentylacja	175
BEST S.A.	175
BWI Poland Technologies	175
Beck  Pollitzer Polska Sp. z o.o.	175
Bergerat Monnoyeur	175
LS travel foodservice Poland	175
Media Markt Polska Sp. z o.o.  	175
Metropolitan Investment S.A.	175
SWPS Uniwersytet Humanistycznospołeczny	175
Związek Producentów Audio Video	175
ALTIMI SOLUTIONS Sp. z o.o. 	174
Auto Handel Centrum Krotoski-Cichy Sp.j.	174
BUDMAT Bogdan Więcek	174
Borga Sp. z o.o.	174
Cramo Sp. z o.o.	174
DUON Marketing and Trading S.A.	174
Grupa Jantoń	174
Jet Sp. z o.o.	174
Krotoski Cichy Sp. z o.o. sp. k .	174
ManpowerGroup Czech Republic	174
Mrs.Sporty Sp z o.o.	174
Nokia Networks	174
CERI International	173
DOZ Apteki dbam o zdrowie	173
Duda-Cars S.A.	173
Leasing-Experts S.A. 	173
Multiconsult Polska sp. z o. o.	173
ARGENTA	172
Axxiome Polska Sp. z o.o.	172
